153 ; 2375686,21547139
629 ; 2377998,00060387
260 ; 2379428,25238403
135 ; 2386782,7797785
167 ; 2396425,79108317
185 ; 2397695,746995
405 ; 2401606,90851759
979 ; 2404917,98195602
510 ; 2407915,50402866
706 ; 2408897,32806926
353 ; 2409676,5942948
272 ; 2416488,5176891
476 ; 2417956,7885084
75 ; 2420776,08932318
672 ; 2424824,87218165
96 ; 2429950,49812915
856 ; 2430488,16100548
68 ; 2430987,48968096
657 ; 2434478,8556925
307 ; 2438198,79460668
590 ; 2441406,87867883
522 ; 2441603,5158001
310 ; 2446598,46738449
932 ; 2450818,85609344
998 ; 2452300,59161981
87 ; 2458794,28820016
637 ; 2467576,63569595
142 ; 2470199,97677873
78 ; 2476313,94776715
171 ; 2481761,14216247
922 ; 2484116,65382786
905 ; 2491917,19386689
536 ; 2501348,53117462
917 ; 2502398,93197587
963 ; 2505952,70227639
690 ; 2520598,5488887
888 ; 2523055,25591969
602 ; 2527629,79350011
105 ; 2529034,09092936
175 ; 2534502,19112139
643 ; 2534503,02500916
521 ; 2545484,2689604
597 ; 2548615,81938899
785 ; 2567293,50549824
895 ; 2581021,71361867
667 ; 2583645,9704883
428 ; 2597972,66631843
662 ; 2598617,30615661
409 ; 2599626,73270911
459 ; 2601586,91498731
3 ; 2619565,91338526
327 ; 2620068,91007702
575 ; 2624363,11544188
550 ; 2634319,61335939
388 ; 2652314,5838616
702 ; 2652773,95023404
704 ; 2652784,94592753
750 ; 2676714,72681392
198 ; 2686258,43536444
302 ; 2686593,88630241
382 ; 2688105,35660706
65 ; 2688717,61989958
420 ; 2693794,26938786
897 ; 2696724,79484822
249 ; 2705362,94022456
52 ; 2706912,05775408
277 ; 2713281,47462637
803 ; 2728235,18522863
531 ; 2728592,56982491
628 ; 2733282,34156255
344 ; 2736547,36951919
186 ; 2737023,50605674
123 ; 2761668,02369436
934 ; 2762556,99737814
543 ; 2768889,98635741
904 ; 2773311,03954583
120 ; 2774227,4570233
567 ; 2789151,24847443
789 ; 2790306,10721762
729 ; 2792892,97917604
274 ; 2794487,29188865
508 ; 2835598,32918682
587 ; 2836073,81185156
138 ; 2847240,76300292
332 ; 2851180,76361411
20 ; 2853377,72673139
664 ; 2863940,47805551
721 ; 2874739,48006959
682 ; 2874878,73892149
437 ; 2877369,46406604
269 ; 2877674,89932376
805 ; 2882663,50787884
604 ; 2884401,68648119
821 ; 2885613,3544278
28 ; 2889358,38843219
883 ; 2895346,13685531
919 ; 2901162,73366852
440 ; 2914635,24604212
916 ; 2928348,69834135
453 ; 2930091,25572571
754 ; 2946697,62860202
125 ; 2954097,88675086
432 ; 2958782,35307031
206 ; 2960402,82764291
571 ; 2972987,71891789
215 ; 2978337,54315666
947 ; 2984134,78449839
301 ; 2987169,66039132
669 ; 2990235,71119531
541 ; 2991462,80937034
877 ; 2993560,56089505
280 ; 2996327,81177622
262 ; 3011711,17205415
818 ; 3020508,23744988
677 ; 3026974,90369755
580 ; 3029619,34269649
116 ; 3039858,35853256
64 ; 3044737,53866955
555 ; 3050041,82996819
99 ; 3051492,88132849
607 ; 3073075,0396872
796 ; 3075931,73132128
114 ; 3077849,38129192
426 ; 3080359,87170265
655 ; 3080956,95097664
851 ; 3093770,26960681
25 ; 3113723,85146482
148 ; 3113790,93582621
784 ; 3126651,76482599
939 ; 3129493,3689583
159 ; 3129754,20709017
524 ; 3131905,71980128
435 ; 3132883,03875055
992 ; 3134471,47504228
309 ; 3140084,81033148
863 ; 3159642,95778723
584 ; 3162920,40805578
969 ; 3163340,16525464
624 ; 3163429,98135263
189 ; 3175861,58847344
800 ; 3185027,79718869
554 ; 3197123,05408485
